lon,lat,elevation,when,som,moisture,temp
142.1269459,-36.74666344,424.21,1-Apr-22,2.2,28.43,76.25
142.1269682,-36.74665494,424.21,1-Apr-22,2.2,27.9,77.25
142.1269904,-36.74664644,424.21,1-Apr-22,2.265,29.1,77.3
142.1270116,-36.74663604,424.54,1-Apr-22,2.3,28.6,77.5
142.1270338,-36.74662764,424.54,1-Apr-22,2.365,28.68,76.6
142.1270562,-36.74661914,424.54,1-Apr-22,2.355,29,76.3
142.1270795,-36.74661254,424.54,1-Apr-22,2.3,30.25,76.13
142.1271006,-36.74660214,424.54,1-Apr-22,2.31,30.38,75.93
142.1271229,-36.74659364,424.54,1-Apr-22,2.415,31.18,75.08
142.1271462,-36.74658714,424.54,1-Apr-22,2.43,33.6,75.18
142.1271674,-36.74657674,424.54,1-Apr-22,2.47,33.9,74.88
142.1271908,-36.74657014,424.54,1-Apr-22,2.49,32.8,75.05
142.1272119,-36.74655964,424.54,1-Apr-22,2.5,32.98,75.23
142.1272353,-36.74655314,424.87,1-Apr-22,2.465,33.4,75.05
142.1272564,-36.74654274,424.87,1-Apr-22,2.505,33.85,75.48
142.1272787,-36.74653434,424.87,1-Apr-22,2.495,33.92,75.55
142.127301,-36.74652584,424.87,1-Apr-22,2.515,34.38,75.58
142.1273233,-36.74651734,424.87,1-Apr-22,2.62,34.55,75.18
142.1273456,-36.74650894,424.87,1-Apr-22,2.675,33.4,75.85
142.1273679,-36.74650044,424.87,1-Apr-22,2.605,33.7,76.15
142.1273912,-36.74649384,424.87,1-Apr-22,2.58,34.35,76.48
142.1274135,-36.74648534,424.87,1-Apr-22,2.58,33.5,77.43
142.1274357,-36.74647674,424.87,1-Apr-22,2.59,32.83,77.35
142.127458,-36.74646834,424.87,1-Apr-22,2.55,30.1,76.95
142.1274791,-36.74645784,425.2,1-Apr-22,2.515,32.45,77.55
142.1275025,-36.74645124,425.2,1-Apr-22,2.475,32.27,77.98
142.1275236,-36.74644104,425.2,1-Apr-22,2.505,32.05,77.1
142.1275459,-36.74643254,425.2,1-Apr-22,2.56,31.77,77
142.1275694,-36.74642584,425.2,1-Apr-22,2.53,31.05,76.18
142.1275905,-36.74641554,425.2,1-Apr-22,2.535,31.2,76.13
142.1276128,-36.74640714,425.52,1-Apr-22,2.54,30.52,76.4
142.127635,-36.74639864,425.52,1-Apr-22,2.48,30.73,76.18
142.1276584,-36.74639204,425.52,1-Apr-22,2.405,30.33,76.18
142.1276795,-36.74638164,425.85,1-Apr-22,2.355,30.52,77.15
142.1277018,-36.74637314,425.85,1-Apr-22,2.47,31.2,76.95
142.1277251,-36.74636654,425.85,1-Apr-22,2.53,32.27,77.53
142.1277464,-36.74635624,425.85,1-Apr-22,2.525,31.55,77
142.1277686,-36.74634774,426.18,1-Apr-22,2.51,32.05,77.28
142.1277909,-36.74633924,426.18,1-Apr-22,2.46,30.9,77.48
142.1278142,-36.74633264,426.18,1-Apr-22,2.45,31.45,76.9
142.1278363,-36.74632414,426.51,1-Apr-22,2.415,31.1,76.63
142.1278586,-36.74631564,426.51,1-Apr-22,2.445,30.65,76.38
142.1278797,-36.74630524,426.84,1-Apr-22,2.53,30,76.38
142.1279031,-36.74629864,426.84,1-Apr-22,2.595,29.4,76.28
142.1279241,-36.74628834,427.17,1-Apr-22,2.525,30.13,76.75
142.1279463,-36.74627994,427.49,1-Apr-22,2.48,30.95,76.6
142.1279686,-36.74627154,427.49,1-Apr-22,2.415,31.4,76.65
142.1279908,-36.74626324,427.82,1-Apr-22,2.39,30.77,76.7
142.128013,-36.74625474,428.15,1-Apr-22,2.42,30.93,76.93
142.1280351,-36.74624624,428.15,1-Apr-22,2.505,30.73,77.08
142.1280573,-36.74623784,428.48,1-Apr-22,2.515,28.93,76.85
142.1280806,-36.74623134,428.48,1-Apr-22,2.485,31.02,76.93
142.1281017,-36.74622114,428.81,1-Apr-22,2.475,30.4,77
142.1281239,-36.74621264,428.81,1-Apr-22,2.49,30.33,76.33
142.1281471,-36.74620614,429.13,1-Apr-22,2.57,29.13,76.55
142.1281682,-36.74619574,429.13,1-Apr-22,2.66,29.63,76.23
142.1281914,-36.74618924,429.46,1-Apr-22,2.685,29.25,76.23
142.1282124,-36.74617884,429.46,1-Apr-22,2.71,30.65,76.03
142.1282346,-36.74617044,429.79,1-Apr-22,2.725,29.78,75.68
142.1282566,-36.74616194,430.12,1-Apr-22,2.805,29.7,75.45
142.1282798,-36.74615554,430.12,1-Apr-22,2.85,31.3,75.58
142.1283008,-36.74614524,430.45,1-Apr-22,2.885,33.15,75.55
142.1283229,-36.74613674,430.77,1-Apr-22,2.84,33.08,76
142.128345,-36.74612834,430.77,1-Apr-22,2.805,32.63,76.65
142.1283682,-36.74612184,431.1,1-Apr-22,2.805,32.88,76.5
142.1283893,-36.74611154,431.43,1-Apr-22,2.945,34.67,76.45
142.1284114,-36.74610314,431.43,1-Apr-22,2.88,32.23,76.33
142.1284336,-36.74609474,431.76,1-Apr-22,2.845,31.45,76.05
142.1284567,-36.74608824,431.76,1-Apr-22,2.89,31.55,75.83
142.1284788,-36.74607974,431.76,1-Apr-22,2.965,32.65,75.8
142.1285007,-36.74607134,432.09,1-Apr-22,3.08,33.13,75.35
142.1285227,-36.74606284,432.09,1-Apr-22,3.135,34.1,75.73
142.1285437,-36.74605244,432.41,1-Apr-22,3.155,33.25,76.35
142.1285657,-36.74604404,432.41,1-Apr-22,3.16,33.5,76.45
142.1285878,-36.74603584,432.74,1-Apr-22,3.195,33.73,76.23
142.12861,-36.74602754,432.74,1-Apr-22,3.09,33.5,77.03
142.1286321,-36.74601924,432.74,1-Apr-22,2.97,32.5,77.2
142.1286542,-36.74601084,433.07,1-Apr-22,2.975,32.55,76.58
142.1286762,-36.74600244,433.07,1-Apr-22,2.98,33.58,76.88
142.1286994,-36.74599594,433.07,1-Apr-22,3.02,33.55,77.1
142.1287203,-36.74598554,433.4,1-Apr-22,2.965,32.7,76.8
142.1287435,-36.74597904,433.4,1-Apr-22,2.995,33.27,76.93
142.1287645,-36.74596874,433.4,1-Apr-22,3.055,33.85,77.48
142.1287865,-36.74596034,433.4,1-Apr-22,3.05,33.63,77.65
142.1288087,-36.74595184,433.4,1-Apr-22,2.995,33.23,77.6
142.1288308,-36.74594344,433.4,1-Apr-22,2.97,34.08,77.75
142.1288531,-36.74593494,433.73,1-Apr-22,2.96,33.5,78.28
142.1288752,-36.74592654,433.73,1-Apr-22,3.055,33.35,78.15
142.1288973,-36.74591814,433.73,1-Apr-22,3.075,35.48,79.2
142.1289194,-36.74590974,433.73,1-Apr-22,3.105,34.13,79.5
